ID:
	char_294_ayer
	'The signal's final destination is a port located in Ursus.' 
	'After being intercepted by a node halfway through, it modified the target port before immediately deleting the data. This is an old trick.' 
	'Do you really think Ursus knows how to make a weapon like this?' 
	'A reloading blade-gun, a self-calibrating gun, automatic hover blades.' 
	'Only Rhine Labs has the capacity to deliberately integrate these technologies into a single system.' 
	'I see.' 
	'So——'
	'How did a Columbian experimental weapon end up in Rim Billiton, in the hands of a young man who has nothing to do with them?' 
	'......'
	This whole situation has Rhine Lab's fingerprints all over it. Let me give you a hypothetical.' 
	'Sure.' 
	'On Terra, there will always be people with extraordinary talents.' 
	'It is a joy to craft weapons for them.' 
	'When these weapons are manufactured and their wielders seem to possess all the power in the world within their hands, buyers will arrive in droves to snag up these weapons.' 
	'In the hands of ordinary people, these 'divine' weapons are not even as useful as a logging hatchet.' 
	'As for what Rhine Labs did, I actually have an idea.' 
	'They designed a 'divine weapon,' but realized that it is nothing but a hatchet.' 
	'This thing?' 
	'This is a failed design.' 
	'While the design seems well-integrated as a whole, the Originium undergoes serious leakage problems during conversion, and the accuracy of the hovering blades is unsatisfactory.' 
	'If not in the hands of someone who has a hobby of getting electrocuted, this weapon is not usable at all.' 
	'How do we deal with this then?' 
	'Deal with? There's no need for that. Saria couldn't see eye-to-eye about the way certain departments in Rhine Lab did things, but she wouldn't do anything about these weapon owners.' 
	'Our biggest fear is that Rhine Lab will use the signal transmitter to take control of the device and do something unspeakable.' 
	'Since we found out about it, it should be fine now that we've destroyed it.' 
	'As for what Rhine Lab will do with the data they obtained, will they find another target to experiment upon, or will they create the hatchet that can slay a god?' 
	'So, what does this have to do with Rhodes Island?' 
	—Unknown time, Rhodes Island, unidentified surveillance recording

	파일 자료 4 :
	    "에이어스카르페의 무기에서 발신기를 발견하고 제거했다. 알아차리지 못하던데."
	    "발신기의 신호는 자동으로 유효 포트를 찾아 2차 전송된 후, 흔적을 지운 다음 바로 목표 포트에 전송되더군."
	    "군용 발신 설비에 이 정도의 기술을 갖고 있는 나라는 거의 없을 거야."
	    "발신기의 전송 방법을 해체하고 모의 발사를 진행한다면, 우리도 알 수 있겠지."
	    "라인 랩이네, 무기 양식을 보니 바로 알겠어."
	    "신호의 마지막 목표 포트는 우르수스야."
	    "도중에 노드가 인터셉트 할 경우 목표 포트를 수정한 후 데이터를 삭제하는군, 케케묵은 방식이야."
	    "정말 우르수스인이 이런 무기를 만들 수 있을거라 생각하는 거야?"
	    "임팩트 소드, 마크 건, 그리고 오토 플로트 블레이드까지."
	    "이런 기술들을 통합해서 하나의 체계를 만드는 일에 시간을 할애할 수 있는 건 라인 랩 뿐이야."
	    "알고 있어."
	    "그러면…"
	    "어째서 컬럼비아의 실험 무기가 림 빌리턴에, 그리고 아무 상관없는 청년 손에 들어올 수 있었던 거지?"
	    "……"
	    "사실 이 일은 라인 랩 쪽이 제작하는 무기 스타일과 관련이 있다고 할 수 있지. 예를 들어줄게."
	    "좋아."
	    "이 세상에는 비범한 재능을 타고나는 사람들이 있잖아."
	    "그들을 위해 무기를 맞춤 제작하는 것은 일종의 기쁨이라 할 수 있지."
	    "무기 제작이 끝나고, 무기가 그 사람 손에서 절대적인 힘을 발휘한다면, 다들 그 무기를 얻으려고 달려들 거 아니야."
	    "하지만 평범한 사람들에게 쥐어지면, 무기가 아무리 뛰어나도 장작패는 도끼만도 못하잖아."
	    "사실 라인 랩이 하고자 하는 것은 단 하나야."
	    "바로 '뛰어난 무기'를 설계하고, 그런 '장작 패는 도끼'를 만들어 내는 것."
	    "그게 바로 이거라 이건가."
	    "이건 실패작이야."
	    "일체화의 완성도는 높지만, 오리지늄을 전환할 때 심각한 누전 문제가 발생할 수 있어. 플라잉 나이프의 정밀도는 그런대로 괜찮지만."
	    "만약 오퍼레이터 본인이 감전 당하는 걸 좋아하는게 아니라면 이 무기는 절대 사용할 수 없을 거야."
	    "그러면 이걸 어떻게 처리해야 하지?"
	    "처리? 처리할 필요 없어. 사리아는 그저 라인 랩의 일처리 스타일을 마음에 들어하지 않는 것 뿐이지, 무기를 가진 사람에게 따로 뭔 짓을 하진 않을 테니."
	    "우리가 가장 걱정하는 건 라인 랩이 발신기를 원격 제어해서 뭔가 은밀한 행동을 하지 않을까하는 거야."
	    "발견했으니 폐기하면 그만이잖아?"
	    "라인 랩이 이렇게 얻은 데이터로 무슨 짓을 할지, 다음 목표를 찾아 실험을 할지, 아니면 신 마저 죽일 수 있는 도끼를 만들지 누가 알겠어?"
	    "그게 우리 로도스 아일랜드와 무슨 상관인데?"
	——시간 불명, 로도스 아일랜드, 알 수 없는 감시 카메라 녹음

———————————————————————————————

	晋升记录 :
	断崖是个很奇怪的人。
	虽然我知道我们不应该随便评判别人，但他真的是个很奇怪的人。
	比如说吃盐水毛豆这件事。
	我知道有些人觉得东方的食物很新奇，会有尝试的欲望，然后就喜欢上了。
	但他这种吃法我不能理解啊。
	带壳吃。
	还是一整条直接丢嘴里的。
	一开始我不懂，看他这样吃了一回，我以为毛豆就是这么吃的，还在想了想这东西根本就不好吃，发明这种吃法的人是不是有毛病。
	直到有人告诉我要剥壳。
	他甚至搞了个小盒子随身带着专门放毛豆，估计是当零食吃的。
	为什么啊，我不明白啊。
	哦对了，还有件事。
	这人欠电。
	我是说真的。
	他的武器会不会电人我不知道，反正看他耳朵一抖一抖的，估计真有电。
	这还不够，还到处找那些用电的人问怎么能挨电。
	格雷伊啊、修插座的叔叔啊、还有惊蛰。
	他就像个木头一样横过去问惊蛰：“有没有快速增加身体携带电荷的方法。”
	他是傻子吗！
	那个维多利亚的小理发师就更惨了，本身因为矿石病的原因身上疯狂起静电，他还一天到晚去和别人说：“可以电我一下吗。”
	神经病啊！
	————某位档案管理员在档案附录里的评价

	昇進記録 :
	エアースカーペは変人と言えるだろう。
	他人をどうこう言うのは良くないのはわかっているが、彼は本当に変な人だ。
	例えば枝豆の塩漬けの食べ方だ。
	東方の食べ物を珍しく思い、試しに食べて夢中になる人がいるのはわかる。
	でも彼の食べ方は理解できないよ。
	彼は枝豆を、さやごと食べるのだ。
	しかも一本まるごと口に放り込むとか。
	最初食べ方を知らなかった私は、これが正しいと思って試してみたが、全然美味しくなかった。こんな食べ方を考えた人は頭がイカれてるとさえ思っていた。
	人から、枝豆はさやを外して、中の豆だけを食べるものだと教えられるその日まで。
	エアースカーペはいつも枝豆の入った小箱を持ち歩いている。多分おやつのつもりだろうが……。
	どうしてだ、訳がわからない。
	そうだ、もう一つある。
	あいつは、電気を求めている。
	本気で言っているから正気を疑わないでくれ。
	彼の武器が放電しているかはわからない。でも彼の耳がいつもピクピクしていることから考えると、身体に電気を通しているかもしれない。
	それはまだいい。問題なのは、彼が電気を扱う人たちに、感電する方法を聞きまわることだ。
	グレイからコンセントを修理するおっさん、果てはレイズにまで。
	彼は至って真剣に聞く。「身体の中の電荷を手っ取り早く増やす方法はないか」と。
	バカじゃないのか！
	あのヴィクトリアの理髪師の子の場合はもっとひどかった。鉱石病のせいでただでさえ静電気に悩まされていたのに、しょっちゅう彼に「ピリっとしてはくれないか」と言われるなんて、全く気の毒だった。
	あいつは絶対頭がおかしい！
	——とある資料管理員による追加評価

	Promotion Record :
	Ayerscarpe is a very strange person. 
	Even though I know that we shouldn't be quick to judge others, he really is a strange person. 
	For example, take his habit of eating salted edamame. 
	I know some people who think food from the East is new and exotic and have a desire to try it, and sometimes they'll even really like it. 
	But I cannot understand his particular way of eating. 
	He eats them, shell and everything. 
	He just pops the entire pod into his mouth. 
	I didn't know either at first, and originally thought that was how you were supposed to eat them. I gave it a try, and thought that these were inedible, and decided that whoever came up with the idea of eating these things must've been crazy. 
	But then, someone told me to peel the pod. 
	Ayerscarpe even made a little box to take with him that is specifically for edamame, which he probably eats as a snack. 
	As for why, I can't don't why. 
	Oh, right, there's one other thing. The guy thinks he runs on electricity. 
	I'm serious. 
	I have no idea if his weapon electrocutes people, but when I see his ears tremble, I'm pretty sure there's some electricity involved. 
	What's more, he always goes around asking those electricity-based operators if he can bum some electricity from them. 
	I'm talking Greyy, that guy who fixes the electrical outlets, and Leizi. 
	He walked up to Leizi like a plank one day and asked, 'is there some way for me to quickly increase the charge my body can carry?' 
	Is he stupid?! 
	I feel even worse for that little Victorian hairstylist. They already have to deal with getting shocked by static electricity all the time due to their Oripathy, but now there's this guy who's always asking, 'Can you shock me real quick?' Absolute maniac! 
	————A certain file manager's evaluation in the appendix

	승진 기록 :
	    에이어스카르페는 굉장히 이상한 사람이다. 마음대로 타인을 평가해선 안되지만, 그래도 그는 정말 이상한 사람이다.
	    예를 들자면, 소금에 절인 풋콩을 먹는 것이 그렇다. 몇몇 사람들은 이 동방의 음식을 신기해하며, 시식해보려고도 했다. 그래, 그럴 수도 있다. 어쩌면 먹어보곤 좋아할 수도 있겠지, 하지만… 에이어스카르페는 그걸 껍질채로 먹는다. 그걸 통째로 입에 넣는다는 말이다. 처음에는 이해가 잘 안됐다. 그가 그렇게 먹는 걸 보고는 풋콩은 원래 그렇게 먹는 건 줄 알았다. 그리고 이런 맛없는 걸 먹으려는 사람이나 이렇게 먹는 방식을 생각해낸 사람은 어딘가 나사 하나라도 빠진게 아닌가 하고 생각했다. 누가 나에게 껍질을 벗겨야 한다고 말해주기 전까지 말이다. 에이어스카르페는 심지어, 그 풋콩을 전용 상자에 넣어 가지고 다니며 간식으로 먹는 것 같다. 왜 그러는 걸까, 난 정말 모르겠다.
	    맞다, 한 가지 일이 더 있다. 그 사람은 전기를 끌어들인다. 정말이다. 그의 무기에 전기가 흐르는지는 잘 모르겠지만, 그의 귀가 떨리는 걸 보면 정말로 전기가 흐르는 것 같다. 게다가 그걸로도 모자라서, 그는 가는 곳마다 전기를 다루는 사람에게 어떻게 해야 감전될 수 있는지를 물어보고 다닌다. 그레이랑 그 콘센트를 고쳐주는 아저씨도 놀라더라… 레이즈도 그렇고.
	레이즈에게 가서는 바보처럼 묻더라, 신체에 흐르는 전하를 빠르게 늘리는 방법이 있냐고. 
	    진짜로 바본가!?
	    그 빅토리아의 미용실 선생님은 더 불쌍하다. 광석병 때문에 몸에서 미친듯이 정전기가 흐르니까. 그는 하루종일 다른 사람에게 자기를 감전시켜줄 수 있느냐고 묻고 다닌다.
	    미친 거 아니야?!
	———어느 문서 관리원이 문서 부록에 남긴 평가
