3:23 P.M.    天气/晴
[name="铃兰"]  即时通讯？是安托姐姐回来了？
[name="スズラン"]  通信ですか？　アントお姉さんでしょうか？
[name="Suzuran"]  A message? Is it Atro?

[name="亚叶"]  ......
[name="フォリニック"]  ……
[name="Folinic"]  ......

[name="亚叶"]  不。是一份简报，是莱塔尼亚的干员收到通讯后发来的简报。
[name="フォリニック"]  違うわ。電報ね。リターニアのオペレーターが、通信を受け取った後に送ってきた電報……
[name="Folinic"]  No. It’s a brief, sent by an operator in Leithania who received our message.

[name="铃兰"]  亚叶姐姐......?
[name="スズラン"]  フォリニックお姉さん……？
[name="Suzuran"]  Folinic?

[name="亚叶"]  安托最后出现在莱塔尼亚当地的某个城镇......而那里在一个月前......
[name="フォリニック"]  アントは最後、リターニアの某移動市街で目撃されてる……そしてその街は約一ヶ月前に……
[name="Folinic"]  Atro was spotted in a small town in Leithania... And about one month ago...

[name="亚叶"]  遭遇了天灾。
[name="フォリニック"]  天災に見舞われた。
[name="Folinic"]  That town suffered a Catastrophe.

