现代
現代
Modern Day
현대

3:32 P.M.  天气/晴
[name="「サンドソルジャー」"]  扉の外の、あなた方が入手に苦心した品ですが、私ならばたとえ十倍の量でもご用意ができます。それも低価格かつ素性の綺麗なものを。製薬会社にとって、これ以上の話はないのではないですか。
[name="'Sand Soldier'"]  Even if you have ten times the cargo sitting outside, I have a way to take care of it all. There will be no trace left of it, and you will find the price very attractive. It's a bargain for a pharmaceutical company.
[name="'샌드솔저'"]  문밖에 있는 물건의 열 배라고 해도 처리할 방법이 제겐 있습니다. 그것도 저렴하고 깔끔하게…… 제약 회사에 이보다 더 좋은 조건은 없을 텐데요?

[name="暴雨"]  ......慑砂，抱歉，你的个人诉求不能被算作筹码。
[name="ヘビーレイン"]  ……シェーシャさん、申し訳ありませんが、あなたの個人的な目的は判断材料から外してもらえますか。
[name="Heavyrain"]  Sesa... Sorry, but we can't let your personal problems be somebody else's bargaining chip.
[name="헤비레인"]  ……세사 씨, 미안하지만 개인적인 문제를 거래 조건으로 쓸 수는 없어요.

[name="慑砂"]  这我当然知道......我只是......
[name="シェーシャ"]  んなことはわかってる……ただ……
[name="Sesa"]  Of course I know that... but I...
[name="세사"]  나도 알아…… 난 그저……

[name="“沙卒”"]  对了......我险些忘了，看来我最近很容易忘事。
[name="「サンドソルジャー」"]  そうだ……また忘れるところでした。どうも最近は物忘れが激しいようです。
[name="'Sand Soldier'"]  Right... I almost forgot. It seems I've been rather forgetful of late.
[name="'샌드솔저'"]  참, 하마터면 깜빡할 뻔했군요. 요새 건망증이 부쩍 심해졌단 말이죠.

[name="“沙卒”"]  那个老伊辛留下的预言，我从没当真过。但事到如今再去想想，也许预言其意，只是某种交涉和沟通。
[name="「サンドソルジャー」"]  あのイシンが残した予言を、私は真に受けたことなどありません。しかし今になって考えれば、予言というのは一種の交渉と交流だったのかもしれませんね。
[name="'Sand Soldier'"]  I never thought much of Old Isin's prophecy to begin with. However, thinking back, perhaps the prophecy was itself a means of negotiation and communication.
[name="'샌드솔저'"]  이신이 남긴 예언을 진짜라고 생각해 본 적은 없었는데, 지금 와서 생각해 보니 그 예언은 일종의 거래이자, 소통이었던 것 같네요.

[name="“沙卒”"]  呵，预言......血肉凡胎可做不到与时间平起平坐。哪有这么便利的源石技艺呢。
[name="「サンドソルジャー」"]  フッ、予言……凡人には未来を知り得るすべなどありません。そんな便利なアーツがどこにあるというのでしょう。
[name="'Sand Soldier'"]  Hmph, prophecy... Mere mortals will never find themselves on equal footing with time itself. Originium Arts may have many convenient uses, but that is one thing you can never achieve with Arts.
[name="'샌드솔저'"]  훗, 예언이라니…… 평범한 인간은 미래를 알 길이 없죠. 이렇게 편리한 오리지늄 아츠가 어디 있겠습니까!

[name="慑砂"]  ......预言？
[name="シェーシャ"]  ……予言？
[name="Sesa"]  A prophecy...?
[name="세사"]  ……예언?

[name="“沙卒”"]  可惜老伊辛已经不在了，罢了，希望她还记得这个约定吧。
[name="「サンドソルジャー」"]  それについて確認したくても、残念ながらイシンはもういません。まあ仕方ない、彼女がまだこの約束を覚えていることを願うばかりですね。
[name="'Sand Soldier'"]  Alas, Old Isin passed away long ago. I only hope that she remembers this promise.
[name="'샌드솔저'"]  아쉽지만 이신은 이제 존재하지 않습니다. 뭐, 그 약속을 켈시가 아직 기억해 줬으면 좋겠네요.

[name="“沙卒”"]  她是否有......多交给你们一枚金币？
[name="「サンドソルジャー」"]  彼女は……あなた方に金貨を渡していませんか？
[name="'Sand Soldier'"]  Did she perhaps... give you a gold coin?
[name="'샌드솔저'"]  혹시…… 당신들에게 금화 한 닢을 건네지 않던가요?

[name="“沙卒”"]  一枚萨尔贡的古老金币。
[name="「サンドソルジャー」"]  一枚の古いサルゴンの金貨です。
[name="'Sand Soldier'"]  An old Sargon gold coin.
[name="'샌드솔저'"]  사르곤의 고대 금화를요.

[name="暴雨"]  ......！
[name="ヘビーレイン"]  ……！
[name="Heavyrain"]  ......!
[name="헤비레인"]  ……!

[name="罗德岛干员"]  暴雨，慑砂，有情况。
[name="ロドスオペレーター"]  ヘビーレイン、シェーシャ、大変だ！
[name="Rhodes Island Operator"]  Heavyrain, Sesa, we got a situation here.
[name="로도스 아일랜드 오퍼레이터"]  헤비레인, 세사, 문제가 생겼다.

[name="“沙卒”"]  ......
[name="「サンドソルジャー」"]  ……
[name="'Sand Soldier'"]  ......
[name="'샌드솔저'"]  ……

[name="慑砂"]  别慌，咋了？
[name="シェーシャ"]  落ち着け、どうした？
[name="Sesa"]  Calm down. What's up?
[name="세사"]  진정해, 무슨 일이야?

[name="罗德岛干员"]  ......有很多可疑的队伍，他们在靠近这座城镇。
[name="ロドスオペレーター"]  ……所属不明の大規模な部隊が、この町に近づいている。
[name="Rhodes Island Operator"]  There are some sketchy-looking teams approaching the town.
[name="로도스 아일랜드 오퍼레이터"]  ……수상한 대규모 부대가 마을에 접근 중이다.

[name="“沙卒”"]  提醒各位，来者不善。
[name="「サンドソルジャー」"]  警戒した方がいいでしょうね。
[name="'Sand Soldier'"]  Let me remind you that they are not friendly.
[name="'샌드솔저'"]  불순한 의도가 느껴지는군요.

[name="罗德岛干员"]  呃，而且速度很快，如果现在要跑我们还来得及，再慢的话，就避不开交火了。
[name="ロドスオペレーター"]  しかも、かなりの進軍速度だ。今撤退すればまだ間に合う。だが、遅れれば交戦は避けられない。
[name="Rhodes Island Operator"]  Ugh, they're closing in quick. We can still get out of here without a fight if we make a run for it now. Take our time and we won't be so lucky.
[name="로도스 아일랜드 오퍼레이터"]  윽, 게다가 엄청 빠르게 다가오고 있어. 지금 빠져나가면 늦지 않지만, 꾸물거리다간 교전을 피하지 못할 거다.

[name="罗德岛干员"]  十五分钟，我们最多就剩十五分钟，队长，副队长，动作得快。
[name="ロドスオペレーター"]  十五分だ、最大猶予は十五分。隊長、副隊長、早く決断してくれ。
[name="Rhodes Island Operator"]  Fifteen minutes. That's all we have. Captain, Lieutenant, hurry.
[name="로도스 아일랜드 오퍼레이터"]  15분…… 남은 시간은 최대 15분이다. 팀장, 부팀장! 빨리 결정 내려.

[name="暴雨"]  ——是你的人？
[name="ヘビーレイン"]  ――あなたが仕向けたのですか？
[name="Heavyrain"]  —Your buddies?
[name="헤비레인"]  ……당신네 사람인가요?

[name="“沙卒”"]  怎么会呢，我如今可是孤家寡人了。人可没有机械值得信赖。
[name="「サンドソルジャー」"]  いえいえ、今の私には仲間はいません。人は機械ほど信頼できませんからね。
[name="'Sand Soldier'"]  Of course not. I am a lone wolf with no one to turn to. Unlike machines, humans cannot be trusted.
[name="'샌드솔저'"]  그럴 리가요…… 지금의 저에게는 동료 따윈 없습니다. 원래 사람이라는 건 기계처럼 믿을 만한 게 못 되거든요.

[name="“沙卒”"]  不过，他们大概都是冲着我来的。
[name="「サンドソルジャー」"]  しかし、彼らの狙いは恐らく私でしょう。
[name="'Sand Soldier'"]  That being said, they are most likely here for me.
[name="'샌드솔저'"]  그리고…… 아마 저를 향해 오는 걸 겁니다.

[name="慑砂"]  ——该死的，你算好的！
[name="シェーシャ"]  ――クソッ！　これもお前の計算のうちかよ！？
[name="Sesa"]  —Dammit! This is part of your plan, isn't it?
[name="세사"]  빌어먹을…… 이것마저 계산했던 거야?!

[name="“沙卒”"]  要么帮我逃走，要么咱们一起对付这些不知天高地厚的杀手。
[name="「サンドソルジャー」"]  私を連れて撤退するか、一緒に身の程を知らない殺し屋たちに応戦するか……
[name="'Sand Soldier'"]  You can help me escape, or we can fend off these unyielding assassins together.
[name="'샌드솔저'"]  저와 같이 도망치겠습니까, 아니면 저 킬러들을 같이 해치우시겠습니까?

[name="“沙卒”"]  如何？
[name="「サンドソルジャー」"]  いかがいたしますか？
[name="'Sand Soldier'"]  What do you say?
[name="'샌드솔저'"]  자, 어떻게 할까요?

[name="暴雨"]  ......
[name="ヘビーレイン"]  ……
[name="Heavyrain"]  ......
[name="헤비레인"]  ……

[name="罗德岛干员"]  我、我们要怎么办？
[name="ロドスオペレーター"]  ど、どうするんだ？
[name="Rhodes Island Operator"]  W-What should we do?
[name="로도스 아일랜드 오퍼레이터"]  어, 어떡해야 하는 거냐?

[name="“沙卒”"]  悉听尊便。
[name="「サンドソルジャー」"]  私はあなた方の決定に従いますよ。
[name="'Sand Soldier'"]  The ball is in your court.
[name="'샌드솔저'"]  결정에 따르겠습니다.

[name="慑砂"]  啧，你这家伙——
[name="シェーシャ"]  チッ、この野郎――
[name="Sesa"]  Tch, son of a—
[name="세사"]  쳇, 이 녀석……

[name="慑砂"]  ——最后一个问题，你为什么要烧了那座城镇？只是刺杀一个王酋，有必要把那么多人都卷进来吗？
[name="シェーシャ"]  ――最後に一つだけ訊く。お前はなぜあの町を焼いた？　酋長一人殺すのに、あれだけ多くの人を巻き込む必要はあったのか？
[name="Sesa"]  —Last question, then! Why did you burn down that town? If you were after the Lord Ameer, you had no reason to drag all those people into that mess.
[name="세사"]  마지막으로 묻겠다…… 그 마을을 왜 불태운 거지? 아미르만 죽이면 될 텐데, 어째서 그 많은 사람을 끌어들인 거냐?

[name="慑砂"]  你甚至还给了平民疏散的时间——你就是单纯要烧个镇子？赤角小镇离你的地盘有十万八千里吧？你到底想干什么——
[name="シェーシャ"]  その割には一般人が避難する時間は与えたよな――ただ単に町を燃やしたかっただけか？　レッドホーンはお前の縄張りから相当離れてるだろ？　一体何がしたかったんだ？
[name="Sesa"]  You even gave the townspeople the time to evacuate. Did you just want to ruin the town? Redhorn was miles away from your turf. What were you after exactly?
[name="세사"]  사람들에게 대피할 시간까지 주고선…… 그저 마을만 잿더미로 만들겠다는 건가? 레드혼은 너의 세력 범위에서 한참 떨어져 있을 텐데, 대체 목적이 뭐야?

[name="“沙卒”"]  目的很重要吗？
[name="「サンドソルジャー」"]  目的は重要ですか？
[name="'Sand Soldier'"]  Is my objective really so important?
[name="'샌드솔저'"]  목적이 중요한가요?

[name="慑砂"]  ——为了确保你不是一个真的疯子或是战争狂什么的。
[name="シェーシャ"]  ――お前が本気でイカれてるか、戦闘狂じゃないかを確認しないといけないんだよ。
[name="Sesa"]  —I'm making sure you're not a warmonger, or downright nuts.
[name="세사"]  ……네가 미치광이나 전쟁광 같은 게 아니라는 걸 확인하고 싶거든.

[name="“沙卒”"]  唔，有道理，但我想你不会明白的，我烧毁的只有过去。
[name="「サンドソルジャー」"]  ふむ。一理あります。しかしあなたに理解できるとは思えません。私が焼いたのはただの過去です。
[name="'Sand Soldier'"]  Hmm, you have a point, but I am afraid you wouldn't understand. All I burned down was my past.
[name="'샌드솔저'"]  으음, 일리 있는 말이군요. 하지만 제가 불태우려는 것이 과거일 뿐이라는 걸 당신은 이해하지 못할 겁니다.

[name="慑砂"]  还是你的复仇？
[name="シェーシャ"]  やはり復讐か？
[name="Sesa"]  Is that your revenge?
[name="세사"]  복수인 거냐?

[name="“沙卒”"]  不......
[name="「サンドソルジャー」"]  いいえ……
[name="'Sand Soldier'"]  No...
[name="'샌드솔저'"]  아뇨……

[name="“沙卒”"]  只是一场迟到的火葬。
[name="「サンドソルジャー」"]  ただの、遅くなってしまった火葬ですよ。
[name="'Sand Soldier'"]  It was a long overdue cremation, nothing more.
[name="'샌드솔저'"]  때늦은 장례, 화장일 뿐입니다.

