二十二年前
二十二年前
22 Years Ago
22년 전

3:09 P.M.  天气/晴
[name="기괴한 점술가"]  (사르곤어) 저분 말이 맞습니다. 저분의 주인님은 이곳의 권력자입니다. 그러니 비위를 건드려선 안 되죠. 착하신 분, 절 그냥 가게 내버려 두십시오. 늙은 이신을 차가운 집으로 보내주십시오.

[name="艾利奥特"]  我们为什么要停下来管这个老神棍？
[name="エリオット"]  どうして逃亡を止めてまで、そんな老いた占い師に構うんですか？
[name="Elliot"]  Why are we wasting our time here on this old conman again?
[name="엘리엇"]  늙은 점쟁이 때문에 왜 이렇게까지 해야 하는 거죠?

[name="凯尔希"]  至少你还能看出来他的“老”。
[name="ケルシー"]  少なくとも君は彼が「老いている」ことはわかるようだな。
[name="Kal'tsit"]  At least you can tell he's old.
[name="켈시"]  적어도 저분이 '늙었다'는 건 보이나 보네.

[name="艾利奥特"]  什么意思......
[name="エリオット"]  ……どういう意味ですか？
[name="Elliot"]  What do you mean...?
[name="엘리엇"]  그게 무슨……

[name="凯尔希"]  但你想象不到他“老”到什么地步。
[name="ケルシー"]  だが君は彼がどれほど「老いている」のかは想像つかないだろう。
[name="Kal'tsit"]  But you can't imagine how old he is.
[name="켈시"]  하지만 저분이 얼마나 '늙었는지' 넌 상상도 못 할 거야.

[name="诡异的占卜师"]  太阳已经落山，旅行者，你们焦急难耐，此处危机四伏，为什么要在老伊辛身边停留？
[name="怪しい占い師"]  太陽はすでに沈みました。ここでは至る所に危険が潜む。旅人よ、あなたたちは急いでいるはず……なぜイシンのそばに留まろうとするのですか？
[name="Mysterious Fortune Teller"]  The sun has set long ago, traveler. You are in a hurry, and there are dangers abound. Why waste your time here with Old Isin?
[name="기괴한 점술가"]  해가 서산으로 기울어졌습니다. 여기는 위험천만한 곳입니다. 당신들이 초조한 행색으로 늙은 이신 옆에 발걸음을 멈춘 연유가 뭡니까, 여행자여?

[name="凯尔希"]  （萨尔贡语）岁月漫漫，即使是最伟大的帕夏也会沉沦沙海。他的伟业顷刻崩塌，人民四散而去。
[name="ケルシー"]  （サルゴン語）歳月は長い。最も偉大なパーディシャーでさえ、砂漠に沈むだろう。彼の偉業はたちまち崩れ去り、人民は散り散りになる――
[name="Kal'tsit"]  (Sargonian) As time goes by, even the greatest Padishah will one day be lost to the sands. His achievements will at that point crumble, and his subjects will scatter across the lands.
[name="켈시"]  (사르곤어) 기나긴 세월 동안, 아무리 위대한 파디샤라 해도 결국 모래 바다에 가라앉으니, 그의 위대했던 업적은 순식간에 무너져내려, 사람들은 사방으로 흩어지는도다.

[name="诡异的占卜师"]  （萨尔贡语）您的打扮不像是萨尔贡人，这是某首叙事诗的起调吗？老伊辛太老啦，早就遗忘了诗歌的魅力......
[name="怪しい占い師"]  （サルゴン語）余所者にしてはサルゴン語がお上手な方だ。それは何かの叙事詩の一節でしょうか？　イシンは老い過ぎた……詩歌の魅力など、とうの昔に忘れ去りました。
[name="Mysterious Fortune Teller"]  (Sargonian) From the way you are dressed, you don't seem to be Sargonian. Is this perhaps the beginning to a narrative poem? Old Isin is far too old. Old Isin has long forgotten the appeal of poetry.
[name="기괴한 점술가"]  (사르곤어) 당신은 사르곤인 같지 않군요. 게다가 서사시를 연상시키는 말투라니…… 아아, 이 늙은 이신은 이젠 너무 늙다 못해 시의 매력마저 잊어버렸나 봅니다……

[name="凯尔希"]  （萨尔贡语）但他的仆人们依旧在恪守职责，守护着无人的沙漠，直至高楼再起，文明新生。直至新的帕夏带着萨尔贡的意志抵达这里，依他的意思重建城市。
[name="ケルシー"]  （サルゴン語）だが彼のしもべたちは職責を全うして、無人の砂漠を守り抜いた。新たなパーディシャーがサルゴンの意志を携え、この地に辿り着き、意思をもって文明を再興し都市を再建するまで。
[name="Kal'tsit"]  (Sargonian) But his servants remain ever dedicated to their duties. They guard the unpopulated desert until a new civilization is ready to stand atop its sands, until the time a new Padishah arrives with the will of Sargon to rebuild those lands.
[name="켈시"]  (사르곤어) 하지만 그의 부하들은 새로운 문명이 시작될 때까지, 직책을 다해 사람 없는 사막을 지키리라. 새로운 파디샤가 사르곤의 의지와 함께 이곳을 찾을 때, 그의 뜻대로 도시를 재건하리니.

[name="诡异的占卜师"]  （萨尔贡语）哦，这种事情在每个国家都正在发生呀......
[name="怪しい占い師"]  （サルゴン語）ふむ、そのようなことはどの国でも起きています。
[name="Mysterious Fortune Teller"]  (Sargonian) Ah, similar stories happen in all countries in the world time and again.
[name="기괴한 점술가"]  (사르곤어) 아, 그런 일은 많은 나라에서 일어나고 있습니다……

[name="诡异的占卜师"]  天灾、疾病、战争，有很多办法摧毁一座原本宏伟的城市......然后换一位意气风发的统治者，如此反复。
[name="怪しい占い師"]  天災、病、戦争……隆盛を誇った都市が滅亡する理由は、枚挙にいとまがない……そして再び意気盛んな統治者が現れ、同じことが繰り返される。
[name="Mysterious Fortune Teller"]  Catastrophes, diseases, war... There are a great many ways a city can meet its end... and to find itself conquered by a new, spirited ruler, thereby repeating the cycle once again.
[name="기괴한 점술가"]  재난, 질병, 전쟁……위대한 도시를 무너뜨릴 방법은 여럿 있죠…… 그런 뒤에 패기가 넘치는 통치자로 갈아치우고는, 똑같이 되풀이하지요.

[name="艾利奥特"]  （他们在说什么......萨尔贡语的发音......是这样的吗？）
[name="エリオット"]  （何を話しているんだ？　しかし……サルゴン語の発音は……こういうものだったか？）
[name="Elliot"]  (What are they saying... Is this how Sargonian sounds?)
[name="엘리엇"]  (대체 무슨 이야기를 하는 거야…… 사르곤 발음은…… 이런 건가?)

[name="凯尔希"]  （萨尔贡语）一百五十年前，这片尚未以伊巴特为名的黄沙之中，伫立着一座辉煌的城市，你还记得吗？
[name="ケルシー"]  （サルゴン語）百五十年前、まだイバトと名付けられる以前のこの砂漠に、輝かしい都市が広がっていた。覚えているか？
[name="Kal'tsit"]  (Sargonian) 150 years ago, before these golden sands were named Ibut, there stood a magnificent city here. Do you remember anything of it?
[name="켈시"]  (사르곤어) 150년 전, 이버트라는 이름으로 불리기 전 이곳 사막에는 눈부신 도시가 우뚝 서 있었지. 기억하는가?

[name="诡异的占卜师"]  （萨尔贡语）记得......老伊辛当然记得。那座消失在大风之中的......城。
[name="怪しい占い師"]  （サルゴン語）覚えて……イシンはもちろん覚えていますとも。大いなる嵐の中に消えた……あの町を。
[name="Mysterious Fortune Teller"]  (Sargonian) Of course... Old Isin remembers. The city that disappeared in those great winds.
[name="기괴한 점술가"]  (사르곤어) 예…… 기억하다마다요. 큰바람 속에서 사라진……

[name="凯尔希"]  （萨尔贡语）当时那位古老的帕夏为这片满是砂土的土地取了一个似乎不属于萨尔贡的名字。
[name="ケルシー"]  （サルゴン語）当時の古きパーディシャーは、この砂だらけの地にサルゴンの言葉にはない名を付けた。
[name="Kal'tsit"]  (Sargonian) The Padishah at the time gave these lands brimming with sand a name that might seem unfitting for a place in Sargon.
[name="켈시"]  (사르곤어) 당시 연로한 파디샤는 먼지로 가득한 이 땅에 사르곤에 속하지 않는 이름을 지어주었느니라.

[name="诡异的占卜师"]  ......
[name="怪しい占い師"]  ……
[name="Mysterious Fortune Teller"]  ......
[name="기괴한 점술가"]  ……

[name="诡异的占卜师"]  ............沁礁.........
[name="怪しい占い師"]  ……沁礁……
[name="Mysterious Fortune Teller"]  ...Reefsteep...
[name="기괴한 점술가"]  ……리프스팁……

[name="凯尔希"]  （萨尔贡语）能够传承至今的只剩下名字，在那些连绿洲都未曾见过的住民间口口相传。
[name="ケルシー"]  （サルゴン語）今に伝えられたのはその名前だけ……オアシスさえ見たことのない住民たちの間で、口伝によって語り継がれてきた。
[name="Kal'tsit"]  (Sargonian) The only thing that remains of it is its name, passed down from one generation to the next, with none of them ever laying their eyes on its lush oases.
[name="켈시"]  (사르곤어) 현재는 그 이름만이 전해지고 있지. 오아시스를 본 적도 없는 주민들의 입을 통해.

[name="凯尔希"]  （萨尔贡语）那么，你是那里的守门人吗？
[name="ケルシー"]  （サルゴン語）あなたがその守り人だな？
[name="Kal'tsit"]  (Sargonian) Are you its gatekeeper, then?
[name="켈시"]  (사르곤어) 그렇다면 그대는 그곳의 수호자인가?

[name="诡异的占卜师"]  ......
[name="怪しい占い師"]  ……
[name="Mysterious Fortune Teller"]  ......
[name="기괴한 점술가"]  ……

[name="诡异的占卜师"]  我能为您做些什么？
[name="怪しい占い師"]  どういったご要件でございますかな？
[name="Mysterious Fortune Teller"]  Is there anything Old Isin can do for you?
[name="기괴한 점술가"]  제가 뭘 해드리면 되겠습니까?

[name="凯尔希"]  离开萨尔贡，无声无息。
[name="ケルシー"]  サルゴンを去りたい、人知れずな。
[name="Kal'tsit"]  We want to escape Sargon, leaving no tracks.
[name="켈시"]  사르곤을 떠나고 싶어, 소리소문없이.

[name="诡异的占卜师"]  啊......我明白了，那么您想要瞒过哪些人的眼睛？
[name="怪しい占い師"]  ほほう……わかりました。で、誰の目を欺きたいのですかな。
[name="Mysterious Fortune Teller"]  Ah... Old Isin understands. Whose attention are you trying to avoid?
[name="기괴한 점술가"]  네…… 알겠습니다, 그런데 어떤 자들의 눈을 속이고 싶으십니까?

[name="凯尔希"]  哪怕是帕夏也找寻不到我们的踪迹。
[name="ケルシー"]  パーディシャーであろうと、私たちの足跡をたどれないようにしてほしい。
[name="Kal'tsit"]  Not even Padishah can know of our whereabouts.
[name="켈시"]  파디샤조차 우리의 종적을 찾지 못하게.

[name="诡异的占卜师"]  您是谁？
[name="怪しい占い師"]  あなたは？
[name="Mysterious Fortune Teller"]  Who are you?
[name="기괴한 점술가"]  당신은 대체 누구십니까?

[name="凯尔希"]  请叫我凯尔希。
[name="ケルシー"]  ケルシーと呼んでくれ。
[name="Kal'tsit"]  Please call me Kal'tsit.
[name="켈시"]  켈시.

[name="诡异的占卜师"]  凯尔希......凯尔希女士......今早，当我仰望晨曦时，我曾恍惚间跌回梦境，梦境昭示了我，有一位与我们共享古老秘密的贵客即将到来......
[name="怪しい占い師"]  ケルシー……ケルシー殿……今朝、朝日を仰ぎ見た時、私は幻の中へと落ちていきました。そしてその幻は、我らの古代の秘密を知る客人の来訪を示したのです……
[name="Mysterious Fortune Teller"]  Kal'tsit... Lady Kal'tsit... As Old Isin gazed upon the sunrise this morning, Old Isin slipped back into my dreams in a trance. In Old Isin's dreams, Old Isin was told there would be a visitor who would revel in these secrets of antiquity with us.
[name="기괴한 점술가"]  켈시…… 켈시 님……오늘 아침 새벽하늘을 올려다보다가 설핏 잠이 들어 꿈을 꿨답니다. 오래된 비밀을 함께 간직한 소중한 손님이 올 거라는 일종의 예지몽이었죠……

[name="诡异的占卜师"]  您来得很早，价格是一枚金币，可敬的女士。
[name="怪しい占い師"]  随分と早い到着でしたね。予言の対価は金貨一枚です、尊敬すべきケルシー殿。
[name="Mysterious Fortune Teller"]  You came early. The price is a single gold coin, my fair lady.
[name="기괴한 점술가"]  일찍 와주셨군요. 대가는 금화 한 닢이면 됩니다, 존경하는 켈시 님.

[name="凯尔希"]  你应得的。
[name="ケルシー"]  然るべき対価だ。
[name="Kal'tsit"]  You deserve it.
[name="켈시"]  마땅한 대가야.

[name="艾利奥特"]  （这么点......？）
[name="エリオット"]  （え、それだけ……？）
[name="Elliot"]  (Just that much...?)
[name="엘리엇"]  (겨우 한 닢……?)

[name="诡异的占卜师"]  不不......还不是现在，请您收好它，女士。
[name="怪しい占い師"]  いやいや……対価をいただくのは今ではございません。それは収めてください、ケルシー殿。
[name="Mysterious Fortune Teller"]  No, no... Not yet. Please hold on to it, my lady.
[name="기괴한 점술가"]  아, 아닙니다…… 지금은 아니니 거둬주십시오.

[name="诡异的占卜师"]  您要在——二十二年后——支付它，请记得这个承诺，这个承诺比这枚金币更加值钱。
[name="怪しい占い師"]  あなたは――二十二年後に――それを支払ってください。そしてこの約束を必ず覚えておいてください、これには金貨よりも価値があります。
[name="Mysterious Fortune Teller"]  This is a price that you will pay—22 years later. Remember this promise well, for it is worth far more than this gold coin.
[name="기괴한 점술가"]  22년 후에…… 주십시오. 그리고 이 약속을 기억해 주십시오. 이 금화보다 더 비싼 약속이니까요.

[name="凯尔希"]  （萨尔贡语）我想近百年来......你们都生活在如今的萨尔贡，回望着故乡的影子。
[name="ケルシー"]  （サルゴン語）この百年……あなたたちは故郷の影を想いながら、今のサルゴンで過ごしてきたのだろう。
[name="Kal'tsit"]  (Sargonian) You have lived in Sargon in its current form for the past hundred years. I suppose... not a single moment has gone by where you didn't look back and reminisce your homeland.
[name="켈시"]  (사르곤어) 근 백여 년 동안…… 너희는 고향의 그림자를 그리며, 지금의 사르곤에서 지내왔을 터.

[name="诡异的占卜师"]  （萨尔贡语）是的，但今天不同了，女士。
[name="怪しい占い師"]  （サルゴン語）その通り。でも今日は違う、ケルシー殿。
[name="Mysterious Fortune Teller"]  (Sargonian) You are correct, my lady, but today is different.
[name="기괴한 점술가"]  (사르곤어) 예, 하지만 오늘은 다릅니다.

[name="诡异的占卜师"]  （更奇怪的萨尔贡语）您亲手推开了那扇门。
[name="怪しい占い師"]  （更に奇妙なサルゴン語）汝は自らの手で其の扉を開いたのだ――
[name="Mysterious Fortune Teller"]  (Stranger Sargonian) You opened the door for us.
[name="기괴한 점술가"]  (더욱 이상한 사르곤어) 그 문을 당신이 직접 열어주셨거든요.

